gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
41	ERR2683233_000000001127	6358	7345	r	0	1	prodigal	v2.6.3
42	ERR2683233_000000001127	7548	7722	r	0	1	prodigal	v2.6.3
43	ERR2683233_000000001127	7903	8338	r	0	1	prodigal	v2.6.3
44	ERR2683233_000000001127	8427	9264	f	0	1	prodigal	v2.6.3
45	ERR2683233_000000001127	9336	10125	r	0	1	prodigal	v2.6.3
46	ERR2683233_000000001127	10210	10789	r	0	1	prodigal	v2.6.3
47	ERR2683233_000000001127	10878	11772	r	0	1	prodigal	v2.6.3
48	ERR2683233_000000001127	11927	13694	r	0	1	prodigal	v2.6.3
49	ERR2683233_000000001127	13718	15041	r	0	1	prodigal	v2.6.3
50	ERR2683233_000000001127	15173	15317	r	0	1	prodigal	v2.6.3
51	ERR2683233_000000001127	15533	16850	f	0	1	prodigal	v2.6.3
52	ERR2683233_000000001127	17329	19006	r	0	1	prodigal	v2.6.3
53	ERR2683233_000000001127	19002	19221	r	0	1	prodigal	v2.6.3
54	ERR2683233_000000001127	19588	21319	f	0	1	prodigal	v2.6.3
55	ERR2683233_000000001127	21315	22851	f	1	1	prodigal	v2.6.3
56	ERR2683233_000000001274	1	295	f	1	1	prodigal	v2.6.3
57	ERR2683233_000000001274	359	1994	f	0	1	prodigal	v2.6.3
58	ERR2683233_000000001274	2017	3151	r	0	1	prodigal	v2.6.3
59	ERR2683233_000000001274	3671	4349	r	0	1	prodigal	v2.6.3
60	ERR2683233_000000001274	4541	4964	f	1	1	prodigal	v2.6.3
61	ERR2683233_000000001420	1	418	r	1	1	prodigal	v2.6.3
62	ERR2683233_000000001420	438	1335	r	0	1	prodigal	v2.6.3
63	ERR2683233_000000001420	1584	2199	f	1	1	prodigal	v2.6.3
64	ERR2683233_000000001528	1	91	f	1	1	prodigal	v2.6.3
65	ERR2683233_000000001528	692	1664	f	0	1	prodigal	v2.6.3
66	ERR2683233_000000001528	1672	2134	r	0	1	prodigal	v2.6.3
67	ERR2683233_000000001528	2134	3076	r	0	1	prodigal	v2.6.3
68	ERR2683233_000000001528	3419	3848	f	0	1	prodigal	v2.6.3
69	ERR2683233_000000001650	2	305	r	1	1	prodigal	v2.6.3
70	ERR2683233_000000001650	304	2050	r	0	1	prodigal	v2.6.3
71	ERR2683233_000000001650	2046	2376	r	0	1	prodigal	v2.6.3
72	ERR2683233_000000001650	2363	2462	r	0	1	prodigal	v2.6.3
73	ERR2683233_000000001650	2458	2578	r	1	1	prodigal	v2.6.3
74	ERR2683233_000000001776	0	1374	f	1	1	prodigal	v2.6.3
75	ERR2683233_000000001776	1499	2321	f	0	1	prodigal	v2.6.3
76	ERR2683233_000000001776	3071	4994	f	0	1	prodigal	v2.6.3
77	ERR2683233_000000001776	5395	6214	f	0	1	prodigal	v2.6.3
78	ERR2683233_000000001776	6210	6990	f	0	1	prodigal	v2.6.3
79	ERR2683233_000000001776	6989	7664	f	0	1	prodigal	v2.6.3
80	ERR2683233_000000001776	7684	8320	f	0	1	prodigal	v2.6.3
81	ERR2683233_000000001776	8331	8619	f	0	1	prodigal	v2.6.3
82	ERR2683233_000000001776	8700	8901	r	1	1	prodigal	v2.6.3
83	ERR2683233_000000001878	0	702	r	1	1	prodigal	v2.6.3
84	ERR2683233_000000001878	698	1850	r	0	1	prodigal	v2.6.3
85	ERR2683233_000000001878	1925	2864	r	0	1	prodigal	v2.6.3
86	ERR2683233_000000001878	2969	3671	f	0	1	prodigal	v2.6.3
87	ERR2683233_000000001878	3882	4437	f	0	1	prodigal	v2.6.3
88	ERR2683233_000000001878	4464	4872	f	0	1	prodigal	v2.6.3
89	ERR2683233_000000002016	2	587	r	1	1	prodigal	v2.6.3
90	ERR2683233_000000002016	764	1151	f	0	1	prodigal	v2.6.3
91	ERR2683233_000000002016	1147	1507	f	0	1	prodigal	v2.6.3
92	ERR2683233_000000002016	1828	2647	f	0	1	prodigal	v2.6.3
93	ERR2683233_000000002016	2895	5337	r	0	1	prodigal	v2.6.3
94	ERR2683233_000000002016	5333	6605	r	0	1	prodigal	v2.6.3
95	ERR2683233_000000002016	6696	7434	r	0	1	prodigal	v2.6.3
96	ERR2683233_000000002016	7465	8848	r	0	1	prodigal	v2.6.3
97	ERR2683233_000000002016	9086	9752	f	0	1	prodigal	v2.6.3
98	ERR2683233_000000002016	9808	10102	r	0	1	prodigal	v2.6.3
99	ERR2683233_000000002016	10153	10426	r	0	1	prodigal	v2.6.3
100	ERR2683233_000000002016	10491	11937	r	0	1	prodigal	v2.6.3
101	ERR2683233_000000002016	12014	12929	r	0	1	prodigal	v2.6.3
102	ERR2683233_000000002016	12953	13091	r	0	1	prodigal	v2.6.3
103	ERR2683233_000000002016	13103	13736	r	0	1	prodigal	v2.6.3
104	ERR2683233_000000002016	13754	15194	r	0	1	prodigal	v2.6.3
105	ERR2683233_000000002016	15258	15396	r	0	1	prodigal	v2.6.3
106	ERR2683233_000000002016	15395	17837	r	0	1	prodigal	v2.6.3
107	ERR2683233_000000002016	17942	18386	f	0	1	prodigal	v2.6.3
108	ERR2683233_000000002016	18495	20061	r	0	1	prodigal	v2.6.3
109	ERR2683233_000000002016	20067	20886	r	0	1	prodigal	v2.6.3
110	ERR2683233_000000002016	20906	21410	r	1	1	prodigal	v2.6.3
111	ERR2683233_000000002165	737	917	r	0	1	prodigal	v2.6.3
112	ERR2683233_000000002165	1091	1301	r	0	1	prodigal	v2.6.3
113	ERR2683233_000000002283	2	341	f	1	1	prodigal	v2.6.3
114	ERR2683233_000000002283	370	640	f	0	1	prodigal	v2.6.3
115	ERR2683233_000000002283	716	2003	f	0	1	prodigal	v2.6.3
116	ERR2683233_000000002406	107	1010	f	0	1	prodigal	v2.6.3
117	ERR2683233_000000002406	1088	2429	f	0	1	prodigal	v2.6.3
118	ERR2683233_000000002406	2491	3739	f	1	1	prodigal	v2.6.3
119	ERR2683233_000000002518	311	2114	r	1	1	prodigal	v2.6.3
120	ERR2683233_000000002642	0	249	r	1	1	prodigal	v2.6.3
121	ERR2683233_000000002642	267	516	r	0	1	prodigal	v2.6.3
122	ERR2683233_000000002642	508	718	r	0	1	prodigal	v2.6.3
123	ERR2683233_000000002642	741	1167	r	0	1	prodigal	v2.6.3
124	ERR2683233_000000002642	1302	3447	r	1	1	prodigal	v2.6.3
125	ERR2683233_000000002752	0	534	f	1	1	prodigal	v2.6.3
126	ERR2683233_000000002752	526	1060	f	0	1	prodigal	v2.6.3
127	ERR2683233_000000002752	1056	2124	f	0	1	prodigal	v2.6.3
128	ERR2683233_000000002752	2182	4186	f	0	1	prodigal	v2.6.3
129	ERR2683233_000000002752	4589	4823	f	1	1	prodigal	v2.6.3
130	ERR2683233_000000002911	2	1505	f	1	1	prodigal	v2.6.3
131	ERR2683233_000000002911	1702	2194	f	1	1	prodigal	v2.6.3
132	ERR2683233_000000003012	1	1417	f	1	1	prodigal	v2.6.3
133	ERR2683233_000000003012	1471	2170	r	0	1	prodigal	v2.6.3
134	ERR2683233_000000003012	2166	3108	r	1	1	prodigal	v2.6.3
135	ERR2683233_000000003151	164	317	r	0	1	prodigal	v2.6.3
136	ERR2683233_000000003151	306	1110	r	0	1	prodigal	v2.6.3
137	ERR2683233_000000003151	1148	1625	r	0	1	prodigal	v2.6.3
138	ERR2683233_000000003151	1791	2652	r	0	1	prodigal	v2.6.3
139	ERR2683233_000000003151	2664	3819	r	0	1	prodigal	v2.6.3
140	ERR2683233_000000003151	4169	5303	r	0	1	prodigal	v2.6.3
141	ERR2683233_000000003151	5299	5734	r	0	1	prodigal	v2.6.3
142	ERR2683233_000000003151	5835	6630	r	0	1	prodigal	v2.6.3
143	ERR2683233_000000003151	6619	7399	r	0	1	prodigal	v2.6.3
144	ERR2683233_000000003151	7409	7883	r	0	1	prodigal	v2.6.3
145	ERR2683233_000000003151	7905	9096	r	1	1	prodigal	v2.6.3
146	ERR2683233_000000003278	2	116	f	1	1	prodigal	v2.6.3
147	ERR2683233_000000003278	275	1589	r	0	1	prodigal	v2.6.3
148	ERR2683233_000000003278	1582	1942	r	0	1	prodigal	v2.6.3
149	ERR2683233_000000003278	2082	3015	f	0	1	prodigal	v2.6.3
150	ERR2683233_000000003278	3098	4556	f	0	1	prodigal	v2.6.3
151	ERR2683233_000000003411	2	356	r	1	1	prodigal	v2.6.3
152	ERR2683233_000000003411	439	1663	f	0	1	prodigal	v2.6.3
153	ERR2683233_000000003411	1655	2207	f	1	1	prodigal	v2.6.3
154	ERR2683233_000000003518	1	343	r	1	1	prodigal	v2.6.3
155	ERR2683233_000000003518	425	1778	r	0	1	prodigal	v2.6.3
156	ERR2683233_000000003518	1731	1938	r	0	1	prodigal	v2.6.3
157	ERR2683233_000000003518	1988	2339	r	0	1	prodigal	v2.6.3
158	ERR2683233_000000003518	2319	2475	r	1	1	prodigal	v2.6.3
159	ERR2683233_000000003628	0	1443	f	1	1	prodigal	v2.6.3
160	ERR2683233_000000003628	1450	2353	f	1	1	prodigal	v2.6.3
161	ERR2683233_000000003750	1	205	f	1	1	prodigal	v2.6.3
162	ERR2683233_000000003750	207	831	f	0	1	prodigal	v2.6.3
163	ERR2683233_000000003750	854	1757	f	0	1	prodigal	v2.6.3
164	ERR2683233_000000003750	1828	2794	f	0	1	prodigal	v2.6.3
165	ERR2683233_000000003750	2921	3593	f	0	1	prodigal	v2.6.3
166	ERR2683233_000000003750	3728	3851	r	1	1	prodigal	v2.6.3
167	ERR2683233_000000003847	1	1222	f	1	1	prodigal	v2.6.3
168	ERR2683233_000000003847	1267	2338	f	0	1	prodigal	v2.6.3
169	ERR2683233_000000003964	2	1088	f	1	1	prodigal	v2.6.3
170	ERR2683233_000000003964	1273	2707	r	0	1	prodigal	v2.6.3
171	ERR2683233_000000003964	2954	3431	f	0	1	prodigal	v2.6.3
172	ERR2683233_000000003964	3586	3880	r	0	1	prodigal	v2.6.3
173	ERR2683233_000000003964	4005	4089	f	1	1	prodigal	v2.6.3
174	ERR2683233_000000004068	0	309	f	1	1	prodigal	v2.6.3
175	ERR2683233_000000004068	324	1581	r	0	1	prodigal	v2.6.3
176	ERR2683233_000000004068	1659	2370	r	0	1	prodigal	v2.6.3
177	ERR2683233_000000004169	1	184	f	1	1	prodigal	v2.6.3
178	ERR2683233_000000004169	199	1306	f	0	1	prodigal	v2.6.3
179	ERR2683233_000000004169	1382	1628	f	0	1	prodigal	v2.6.3
180	ERR2683233_000000004169	1710	2409	r	1	1	prodigal	v2.6.3
181	ERR2683233_000000004298	0	372	f	1	1	prodigal	v2.6.3
182	ERR2683233_000000004298	442	1657	f	0	1	prodigal	v2.6.3
183	ERR2683233_000000004298	1708	3115	f	0	1	prodigal	v2.6.3
184	ERR2683233_000000004421	1	2143	f	1	1	prodigal	v2.6.3
185	ERR2683233_000000004421	2263	2875	f	0	1	prodigal	v2.6.3
186	ERR2683233_000000004421	2935	3538	r	0	1	prodigal	v2.6.3
187	ERR2683233_000000004421	3528	4923	r	0	1	prodigal	v2.6.3
188	ERR2683233_000000004421	4933	5746	r	0	1	prodigal	v2.6.3
189	ERR2683233_000000004421	5759	6113	r	1	1	prodigal	v2.6.3
190	ERR2683233_000000004560	479	1886	f	0	1	prodigal	v2.6.3
191	ERR2683233_000000004560	1935	2262	f	0	1	prodigal	v2.6.3
192	ERR2683233_000000004560	2346	2793	r	0	1	prodigal	v2.6.3
193	ERR2683233_000000004560	3081	3612	r	0	1	prodigal	v2.6.3
194	ERR2683233_000000004560	3751	4114	r	0	1	prodigal	v2.6.3
195	ERR2683233_000000004560	4184	4949	r	0	1	prodigal	v2.6.3
196	ERR2683233_000000004560	5133	5679	f	0	1	prodigal	v2.6.3
197	ERR2683233_000000004560	5704	6766	f	1	1	prodigal	v2.6.3
198	ERR2683233_000000004690	1	214	f	1	1	prodigal	v2.6.3
199	ERR2683233_000000004690	301	838	f	0	1	prodigal	v2.6.3
200	ERR2683233_000000004690	834	1416	f	0	1	prodigal	v2.6.3
201	ERR2683233_000000004690	1396	1903	f	0	1	prodigal	v2.6.3
202	ERR2683233_000000004690	1986	2721	f	0	1	prodigal	v2.6.3
203	ERR2683233_000000004690	2730	2904	f	1	1	prodigal	v2.6.3
204	ERR2683233_000000004798	1	73	r	1	1	prodigal	v2.6.3
205	ERR2683233_000000004798	230	1637	f	0	1	prodigal	v2.6.3
206	ERR2683233_000000004798	1640	3197	f	0	1	prodigal	v2.6.3
207	ERR2683233_000000004798	3293	4208	r	0	1	prodigal	v2.6.3
208	ERR2683233_000000004798	4476	6165	r	0	1	prodigal	v2.6.3
209	ERR2683233_000000004798	6202	8464	r	0	1	prodigal	v2.6.3
210	ERR2683233_000000004798	8551	9343	f	0	1	prodigal	v2.6.3
211	ERR2683233_000000004798	9438	10686	r	0	1	prodigal	v2.6.3
212	ERR2683233_000000004798	10707	11124	f	0	1	prodigal	v2.6.3
213	ERR2683233_000000004798	11205	11763	r	0	1	prodigal	v2.6.3
214	ERR2683233_000000004798	11766	12177	r	1	1	prodigal	v2.6.3
215	ERR2683233_000000004908	2	455	r	1	1	prodigal	v2.6.3
216	ERR2683233_000000004908	571	1195	r	0	1	prodigal	v2.6.3
217	ERR2683233_000000004908	1341	1746	r	0	1	prodigal	v2.6.3
218	ERR2683233_000000004908	1765	2131	r	0	1	prodigal	v2.6.3
219	ERR2683233_000000004908	2171	2285	r	0	1	prodigal	v2.6.3
220	ERR2683233_000000004908	2357	3671	r	0	1	prodigal	v2.6.3
221	ERR2683233_000000004908	3696	4128	r	0	1	prodigal	v2.6.3
222	ERR2683233_000000004908	4139	4325	r	0	1	prodigal	v2.6.3
223	ERR2683233_000000004908	4340	4862	r	0	1	prodigal	v2.6.3
224	ERR2683233_000000004908	4879	5245	r	0	1	prodigal	v2.6.3
225	ERR2683233_000000004908	5256	5790	r	0	1	prodigal	v2.6.3
226	ERR2683233_000000004908	5802	6198	r	0	1	prodigal	v2.6.3
227	ERR2683233_000000004908	6225	6531	r	0	1	prodigal	v2.6.3
228	ERR2683233_000000004908	6540	7080	r	0	1	prodigal	v2.6.3
229	ERR2683233_000000004908	7088	7406	r	0	1	prodigal	v2.6.3
230	ERR2683233_000000004908	7423	7792	r	0	1	prodigal	v2.6.3
231	ERR2683233_000000004908	7952	9560	r	0	1	prodigal	v2.6.3
232	ERR2683233_000000004908	9786	10155	r	1	1	prodigal	v2.6.3
233	ERR2683233_000000005018	60	414	f	0	1	prodigal	v2.6.3
234	ERR2683233_000000005018	434	1481	r	0	1	prodigal	v2.6.3
235	ERR2683233_000000005018	1489	2434	r	1	1	prodigal	v2.6.3
236	ERR2683233_000000005148	55	1279	f	0	1	prodigal	v2.6.3
237	ERR2683233_000000005148	1275	1650	f	0	1	prodigal	v2.6.3
238	ERR2683233_000000005148	1614	1908	r	0	1	prodigal	v2.6.3
239	ERR2683233_000000005287	0	198	r	1	1	prodigal	v2.6.3
240	ERR2683233_000000005287	398	1463	r	0	1	prodigal	v2.6.3
241	ERR2683233_000000005287	1499	1970	f	0	1	prodigal	v2.6.3
242	ERR2683233_000000005287	2152	2635	r	1	1	prodigal	v2.6.3
243	ERR2683233_000000005434	0	381	f	1	1	prodigal	v2.6.3
244	ERR2683233_000000005434	503	1694	r	0	1	prodigal	v2.6.3
245	ERR2683233_000000005434	1844	2471	f	0	1	prodigal	v2.6.3
246	ERR2683233_000000005434	2567	2732	r	0	1	prodigal	v2.6.3
247	ERR2683233_000000005434	2781	3897	f	0	1	prodigal	v2.6.3
248	ERR2683233_000000005570	31	637	r	0	1	prodigal	v2.6.3
249	ERR2683233_000000005570	676	2005	r	1	1	prodigal	v2.6.3
250	ERR2683233_000000005686	0	975	f	1	1	prodigal	v2.6.3
251	ERR2683233_000000005686	998	1583	f	0	1	prodigal	v2.6.3
252	ERR2683233_000000005686	1749	2526	f	1	1	prodigal	v2.6.3
253	ERR2683233_000000005805	0	126	f	1	1	prodigal	v2.6.3
254	ERR2683233_000000005805	393	936	r	0	1	prodigal	v2.6.3
255	ERR2683233_000000005805	999	1587	f	0	1	prodigal	v2.6.3
256	ERR2683233_000000005805	1662	2646	f	0	1	prodigal	v2.6.3
257	ERR2683233_000000005932	1	466	f	1	1	prodigal	v2.6.3
258	ERR2683233_000000005932	601	856	f	0	1	prodigal	v2.6.3
259	ERR2683233_000000005932	852	1131	f	0	1	prodigal	v2.6.3
260	ERR2683233_000000005932	1156	1762	r	0	1	prodigal	v2.6.3
261	ERR2683233_000000005932	1784	2060	r	0	1	prodigal	v2.6.3
262	ERR2683233_000000005932	2065	2251	r	0	1	prodigal	v2.6.3
263	ERR2683233_000000005932	2252	2321	r	1	1	prodigal	v2.6.3
264	ERR2683233_000000006060	2	1757	r	1	1	prodigal	v2.6.3
265	ERR2683233_000000006060	1931	2621	r	0	1	prodigal	v2.6.3
266	ERR2683233_000000006060	2797	2917	r	0	1	prodigal	v2.6.3
267	ERR2683233_000000006060	2961	4326	r	1	1	prodigal	v2.6.3
268	ERR2683233_000000006197	0	1089	f	1	1	prodigal	v2.6.3
269	ERR2683233_000000006197	1202	2285	f	0	1	prodigal	v2.6.3
270	ERR2683233_000000006197	2431	3988	r	1	1	prodigal	v2.6.3
271	ERR2683233_000000006317	0	1650	r	1	1	prodigal	v2.6.3
272	ERR2683233_000000006317	1652	1937	r	0	1	prodigal	v2.6.3
273	ERR2683233_000000006435	184	883	f	0	1	prodigal	v2.6.3
274	ERR2683233_000000006435	883	2215	f	0	1	prodigal	v2.6.3
275	ERR2683233_000000006435	2443	2647	r	0	1	prodigal	v2.6.3
276	ERR2683233_000000006435	2793	3240	f	0	1	prodigal	v2.6.3
277	ERR2683233_000000006435	3436	4306	f	0	1	prodigal	v2.6.3
278	ERR2683233_000000006544	1	85	r	1	1	prodigal	v2.6.3
279	ERR2683233_000000006544	206	866	r	0	1	prodigal	v2.6.3
280	ERR2683233_000000006544	852	1653	r	0	1	prodigal	v2.6.3
281	ERR2683233_000000006544	1649	2339	r	0	1	prodigal	v2.6.3
282	ERR2683233_000000006544	2368	3430	r	0	1	prodigal	v2.6.3
283	ERR2683233_000000006544	3426	4203	r	0	1	prodigal	v2.6.3
284	ERR2683233_000000006544	4204	4786	r	0	1	prodigal	v2.6.3
285	ERR2683233_000000006544	4785	5412	r	0	1	prodigal	v2.6.3
286	ERR2683233_000000006544	5396	6494	r	0	1	prodigal	v2.6.3
287	ERR2683233_000000006544	6531	7023	r	0	1	prodigal	v2.6.3
288	ERR2683233_000000006544	7288	8221	f	0	1	prodigal	v2.6.3
289	ERR2683233_000000006544	8351	8702	r	0	1	prodigal	v2.6.3
290	ERR2683233_000000006544	8719	8917	r	0	1	prodigal	v2.6.3
291	ERR2683233_000000006544	8933	9452	r	0	1	prodigal	v2.6.3
292	ERR2683233_000000006544	9634	10069	r	0	1	prodigal	v2.6.3
293	ERR2683233_000000006544	10070	11978	r	0	1	prodigal	v2.6.3
294	ERR2683233_000000006544	12341	13046	r	0	1	prodigal	v2.6.3
295	ERR2683233_000000006544	13161	14532	r	0	1	prodigal	v2.6.3
296	ERR2683233_000000006544	14531	14840	r	0	1	prodigal	v2.6.3
297	ERR2683233_000000006544	15210	16248	f	0	1	prodigal	v2.6.3
298	ERR2683233_000000006544	16228	16882	f	0	1	prodigal	v2.6.3
299	ERR2683233_000000006544	17139	17745	r	0	1	prodigal	v2.6.3
300	ERR2683233_000000006544	17823	19029	f	0	1	prodigal	v2.6.3
301	ERR2683233_000000006544	19080	19422	r	1	1	prodigal	v2.6.3
302	ERR2683233_000000006658	0	900	r	1	1	prodigal	v2.6.3
303	ERR2683233_000000006658	915	1443	r	0	1	prodigal	v2.6.3
304	ERR2683233_000000006658	1622	2075	r	0	1	prodigal	v2.6.3
305	ERR2683233_000000006658	2216	2834	f	1	1	prodigal	v2.6.3
306	ERR2683233_000000006776	217	856	r	0	1	prodigal	v2.6.3
307	ERR2683233_000000006776	865	1525	r	0	1	prodigal	v2.6.3
308	ERR2683233_000000006776	1666	2209	r	0	1	prodigal	v2.6.3
309	ERR2683233_000000006776	2340	3411	r	0	1	prodigal	v2.6.3
310	ERR2683233_000000006776	3474	4878	r	0	1	prodigal	v2.6.3
311	ERR2683233_000000006776	5139	5784	r	0	1	prodigal	v2.6.3
312	ERR2683233_000000006776	5861	6920	r	0	1	prodigal	v2.6.3
313	ERR2683233_000000006776	7070	7937	r	0	1	prodigal	v2.6.3
314	ERR2683233_000000006776	7939	9145	r	1	1	prodigal	v2.6.3
315	ERR2683233_000000006936	1	856	f	1	1	prodigal	v2.6.3
316	ERR2683233_000000006936	901	1177	f	0	1	prodigal	v2.6.3
317	ERR2683233_000000006936	1244	1538	f	0	1	prodigal	v2.6.3
318	ERR2683233_000000006936	1626	2379	r	0	1	prodigal	v2.6.3
319	ERR2683233_000000006936	2537	3920	f	0	1	prodigal	v2.6.3
320	ERR2683233_000000006936	3937	4675	f	0	1	prodigal	v2.6.3
321	ERR2683233_000000006936	4948	5629	f	1	1	prodigal	v2.6.3
322	ERR2683233_000000007051	0	558	f	1	1	prodigal	v2.6.3
323	ERR2683233_000000007051	666	1464	f	0	1	prodigal	v2.6.3
324	ERR2683233_000000007051	1604	2066	r	1	1	prodigal	v2.6.3
325	ERR2683233_000000007186	2	614	r	1	1	prodigal	v2.6.3
326	ERR2683233_000000007186	825	2247	r	0	1	prodigal	v2.6.3
327	ERR2683233_000000007186	2371	2746	f	1	1	prodigal	v2.6.3
328	ERR2683233_000000007284	2	185	r	1	1	prodigal	v2.6.3
329	ERR2683233_000000007284	481	1555	f	0	1	prodigal	v2.6.3
330	ERR2683233_000000007284	1820	2057	f	1	1	prodigal	v2.6.3
331	ERR2683233_000000007422	0	147	r	1	1	prodigal	v2.6.3
332	ERR2683233_000000007422	273	2598	r	0	1	prodigal	v2.6.3
333	ERR2683233_000000007422	2594	5411	r	1	1	prodigal	v2.6.3
334	ERR2683233_000000007531	2	1751	r	1	1	prodigal	v2.6.3
335	ERR2683233_000000007531	2101	2716	f	0	1	prodigal	v2.6.3
336	ERR2683233_000000007531	2700	2823	f	1	1	prodigal	v2.6.3
337	ERR2683233_000000007642	55	721	f	0	1	prodigal	v2.6.3
338	ERR2683233_000000007642	732	1140	r	0	1	prodigal	v2.6.3
339	ERR2683233_000000007642	1244	3308	f	0	1	prodigal	v2.6.3
340	ERR2683233_000000007642	3350	4259	r	0	1	prodigal	v2.6.3
341	ERR2683233_000000007642	4573	5242	f	0	1	prodigal	v2.6.3
342	ERR2683233_000000007642	5516	6710	f	0	1	prodigal	v2.6.3
343	ERR2683233_000000007642	6932	7847	f	0	1	prodigal	v2.6.3
344	ERR2683233_000000007642	7867	9031	f	0	1	prodigal	v2.6.3
345	ERR2683233_000000007642	9042	9816	f	0	1	prodigal	v2.6.3
346	ERR2683233_000000007642	9815	10544	f	0	1	prodigal	v2.6.3
347	ERR2683233_000000007787	1	205	f	1	1	prodigal	v2.6.3
348	ERR2683233_000000007787	180	927	r	0	1	prodigal	v2.6.3
349	ERR2683233_000000007787	1104	2004	f	0	1	prodigal	v2.6.3
350	ERR2683233_000000007787	2007	2370	r	0	1	prodigal	v2.6.3
351	ERR2683233_000000007787	2525	2897	f	0	1	prodigal	v2.6.3
352	ERR2683233_000000007787	2917	3283	f	0	1	prodigal	v2.6.3
353	ERR2683233_000000007787	3275	3494	r	1	1	prodigal	v2.6.3
354	ERR2683233_000000007879	0	126	r	1	1	prodigal	v2.6.3
355	ERR2683233_000000007879	308	887	f	0	1	prodigal	v2.6.3
356	ERR2683233_000000007879	1154	3005	f	0	1	prodigal	v2.6.3
357	ERR2683233_000000007879	3081	3312	f	0	1	prodigal	v2.6.3
358	ERR2683233_000000007879	3329	3608	f	0	1	prodigal	v2.6.3
359	ERR2683233_000000007879	3635	4289	f	0	1	prodigal	v2.6.3
360	ERR2683233_000000007879	4384	4927	f	0	1	prodigal	v2.6.3
361	ERR2683233_000000007879	4973	5639	r	1	1	prodigal	v2.6.3
362	ERR2683233_000000007986	85	418	f	0	1	prodigal	v2.6.3
363	ERR2683233_000000007986	418	1117	f	0	1	prodigal	v2.6.3
364	ERR2683233_000000007986	1172	1604	r	0	1	prodigal	v2.6.3
365	ERR2683233_000000007986	1862	2873	r	0	1	prodigal	v2.6.3
366	ERR2683233_000000007986	3037	3271	r	0	1	prodigal	v2.6.3
367	ERR2683233_000000007986	3382	3736	r	0	1	prodigal	v2.6.3
368	ERR2683233_000000007986	3754	4039	r	0	1	prodigal	v2.6.3
369	ERR2683233_000000007986	4343	5432	f	0	1	prodigal	v2.6.3
370	ERR2683233_000000007986	5545	6094	f	0	1	prodigal	v2.6.3
